DT_AGG,DT_FILTER,DT_TYPE,MERCH_CLASSIFICATION1,MERCH_CLASSIFICATION2,CATEGORY_LEVEL1,CATEGORY_LEVEL2,CATEGORY_LEVEL3,MANUFACTURER_NAME,PARENT_COMPANY,CAMPAIGNS,SKUS,ZONE_ID,AD_TYPE,SOURCE,PAGE_TYPE,SLOT_NAME,BUDGET_DAILY,BUDGET_MONTHLY,BUDGET_LIFETIME,BUDGET_TOTAL_DAILY,IMPRESSIONS,CLICKS,REVENUE,QUANTITY,LTV_QUANTITY,DIRECT_SALES,LTV_SALES,QUANTITY_24H,DIRECT_24H,LTV_QUANTITY_24H,LTV_SALES_24H,REQUESTS,REQUEST_FILLED,REQUESTED_ADS,SELECTED_ADS,BUDGET_GOAL,TARGET_GOAL,API_PARTNER
2026-01-05,day,Demand,"Premium Office",Premium,"Writing Instruments",Notebooks,Compact,"Willow Creek Inc","Willow Creek Inc",850658872,2273142,315399,"Sponsored Product",NMA,Browse,"22050 : NMA_BROWSE_ATF_SLOT","","","","",4,"","","","","","","","","","","","","","","","",""
2026-01-05,day,Demand,"Premium Office",Premium,"Writing Instruments",Notebooks,Compact,"Willow Creek Inc","Willow Creek Inc",850658872,2273166,315388,"Sponsored Product",SFW,Browse,"22020 : BROWSE_ATF_SLOT","","","","",4,"","","","","","","","","","","","","","","","",""
2026-01-05,day,Demand,"Premium Office",Compact,"Writing Instruments",Binders,Deluxe,"Evergreen Brands","Evergreen Brands",862030143,3307838,"","Sponsored Product","","","","","",2.500000,2.500000,"","","","","","","","","","","","","","","","","",""
2026-01-05,day,Demand,"Premium Office",Compact,"Writing Instruments",General,Classic,"Evergreen Brands","Redwood Corp",798074432,261225,315395,"Sponsored Product",SFW,PDP,"22100 : HERO_PROMO_SLOT","","","","",1,"","","","","","","","","","","","","","","","",adplatform_alpha
2026-01-05,day,Demand,"Professional Grade",Specialty,"Paper Products",General,Compact,"Yellowstone Co","Yellowstone Co",750594532,140705,"","Sponsored Product","","","","","","",0.000000,"","","","","","","","","","","","","","","","","",adplatform_alpha
2026-01-05,day,Demand,"Professional Grade",Specialty,"Paper Products",General,Compact,"Yellowstone Co","Yellowstone Co",750594532,1027958,315388,"Sponsored Product",SFW,Browse,"22020 : BROWSE_ATF_SLOT","","","","",9,1,5.05,"","","","","","","","","","","","","","",adplatform_alpha
2026-01-05,day,Demand,"Professional Grade",Specialty,"Paper Products",General,Compact,"Yellowstone Co","Yellowstone Co",750594532,1660550,315388,"Sponsored Product",SFW,Browse,"22020 : BROWSE_ATF_SLOT","","","","",90,1,8.76,"","","","","","","","","","","","","","",adplatform_alpha
2026-01-05,day,Demand,"Business Essentials",Bulk,"Presentation Supplies",General,Mini,"Oakwood Industries","Oakwood Industries",861241004,753798,315397,"Sponsored Product",NMA,Search,"22040 : NMA_SEARCH_ATF_SLOT","","","","",19,1,0.75,"","","","","","","","","","","","","","",""
2026-01-05,day,Demand,"Business Essentials",Bulk,"Presentation Supplies",General,Mini,"Oakwood Industries","Oakwood Industries",861241004,98554,315391,"Sponsored Product",SFW,Deals,"22060 : DEALS_ATF_SLOT","","","","",43,"","","","","","","","","","","","","","","","",""
2026-01-05,day,Demand,"Business Essentials",Bulk,"Presentation Supplies",General,Mini,"Oakwood Industries","Oakwood Industries",861241004,867302,"","Sponsored Product","","","","","","",0.000000,"","","","","","","","","","","","","","","","","",""
2026-01-05,day,Demand,"Business Essentials",Bulk,"Presentation Supplies",General,Mini,"Oakwood Industries","Oakwood Industries",861241004,911806,"","Sponsored Product","","","","","","",0.000000,"","","","","","","","","","","","","","","","","",""
2026-01-05,day,Demand,"Premium Office",Premium,"Paper Products",General,Classic,"Evergreen Brands","Evergreen Brands",861001974,342135,"","Sponsored Product","","","","","","",0.000000,"","","","","","","","","","","","","","","","","",""
2026-01-05,day,Demand,"Premium Office",Premium,"Paper Products",General,Classic,"Evergreen Brands","Evergreen Brands",861001974,1171318,315388,"Sponsored Product",SFW,Browse,"22020 : BROWSE_ATF_SLOT","","","","",1,"","","","","","","","","","","","","","","","",""
2026-01-05,day,Demand,"Premium Office",Recycled,"Writing Instruments",Notebooks,Deluxe,"Evergreen Brands","Evergreen Brands",745240134,74377,"","Sponsored Product","","","","","","",0.000000,"","","","","","","","","","","","","","","","","",""
2026-01-04,day,Demand,"Premium Office",Premium,"Writing Instruments","Index Cards",Deluxe,"Unity Brands","Unity Brands",730903893,1069870,315391,"Sponsored Product",SFW,Deals,"22060 : DEALS_ATF_SLOT","","","","",91,"","","","","","","","","","","","","","","","",""
2026-01-04,day,Demand,"Premium Office",Compact,"Writing Instruments",Binders,Deluxe,"Zephyr Products","Zephyr Products",854134294,1674614,315388,"Sponsored Product",SFW,Browse,"22020 : BROWSE_ATF_SLOT","","","","",305,3,1.50,3,4,68.97,95.71,3.00,68.97,4,96,"","","","","","",""
2026-01-10,day,Demand,"Premium Office",Compact,"Writing Instruments",General,Premium,"Quest Enterprises","Quest Enterprises",861836074,1605606,315397,"Sponsored Product",NMA,Search,"22040 : NMA_SEARCH_ATF_SLOT","","","","",5,1,3.39,"","","","","","","","","","","","","","",""
2026-01-10,day,Demand,"Premium Office",Bulk,"Writing Instruments",Envelopes,"Heavy Duty","Horizon Products","Horizon Products",861905097,3272198,"","Sponsored Product","","","","","","",0.000000,"","","","","","","","","","","","","","","","","",""
2026-01-10,day,Demand,"Premium Office",Bulk,"Writing Instruments",Envelopes,"Heavy Duty","Horizon Products","Horizon Products",861905097,1427678,315388,"Sponsored Product",SFW,Browse,"22020 : BROWSE_ATF_SLOT","","","","",5,"","","","","","","","","","","","","","","","",""
2026-01-10,day,Demand,"Business Essentials",Premium,"Writing Instruments",Folders,Compact,"Horizon Products","Horizon Products",748708750,861230,315386,"Sponsored Product",SFW,Search,"22005 : SEARCH_ATF_SLOT","","","","",21,"","","","","","","","","","","","","","","","",""
2026-01-10,day,Demand,"Business Essentials",Premium,"Writing Instruments",Folders,Compact,"Horizon Products","Horizon Products",748708750,1293366,315386,"Sponsored Product",SFW,Search,"22005 : SEARCH_ATF_SLOT","","","","",20,1,1.33,"","","","","","","","","","","","","","",""
2026-01-10,day,Demand,"Business Essentials",Premium,"Writing Instruments",Folders,Compact,"Horizon Products","Horizon Products",748708750,2101734,315391,"Sponsored Product",SFW,Deals,"22060 : DEALS_ATF_SLOT","","","","",1,"","","","","","","","","","","","","","","","",""
2026-01-09,day,Demand,"Business Essentials",Premium,"Writing Instruments",Folders,Compact,"Horizon Products","Horizon Products",748708750,1063310,315396,"Sponsored Product",NMA,PDP,"22035 : NMA_PDP_BTF_SLOT","","","","",2,"","","","","","","","","","","","","","","","",""
2026-01-10,day,Demand,"Professional Grade",Specialty,"Paper Products",General,Classic,"Zephyr Products","Evergreen Brands",861171984,1940430,321456,"Sponsored Brand Video",NMA,Search,"22130 : SPONSORED_BRAND_NMA_VIDEO_SEARCH_ATF_SLOT","","","","",42,1,6.87,"","","","","","","","","","","","","","",""
2026-01-10,day,Demand,"Premium Office",Compact,"Writing Instruments",General,Classic,"Yellowstone Co","Yellowstone Co",861623821,84108,"","Sponsored Product","","","","","","",0.000000,"","","","","","","","","","","","","","","","","",
2026-01-10,day,Demand,"Premium Office",Compact,"Writing Instruments",General,Classic,"Yellowstone Co","Yellowstone Co",861623821,357135,315386,"Sponsored Product",SFW,Search,"22005 : SEARCH_ATF_SLOT","","","","",5,"","","","","","","","","","","","","","","","",
2026-01-09,day,Demand,"Premium Office",Compact,"Writing Instruments",General,Classic,"Yellowstone Co","Yellowstone Co",861623821,357141,315396,"Sponsored Product",NMA,PDP,"22035 : NMA_PDP_BTF_SLOT","","","","",13,"","","","","","","","","","","","","","","","",
2026-01-10,day,Demand,"Premium Office",Compact,"Writing Instruments",Binders,Premium,"Inlet Trading","Redwood Corp",861163309,183985,315391,"Sponsored Product",SFW,Deals,"22060 : DEALS_ATF_SLOT","","","","",19,"","","","","","","","","","","","","","","","",adplatform_alpha
2026-01-10,day,Demand,"Premium Office",Recycled,"Paper Products","Specialty Paper",Deluxe,"Yellowstone Co","Evergreen Brands",861205805,367105,321453,"Sponsored Brand Video",SFW,Search,"22115 : SPONSORED_BRAND_VIDEO_SEARCH_ATF_SLOT","","","","",11,"","","","","","","","","","","","","","","","",""
2026-01-10,day,Demand,"Business Essentials",Bulk,"Technology Accessories",Folders,Compact,"Yellowstone Co","Evergreen Brands",755270894,115649,"","Sponsored Product","","","","",100.000000,"",100.000000,"","","","","","","","","","","","","","","","","",adplatform_alpha
2026-01-10,day,Demand,"Premium Office",Compact,"Writing Instruments",Binders,Compact,"Trident Industries","Evergreen Brands",737516201,117238,315390,"Sponsored Product",SFW,PDP,"22030 : PDP_BTF_SLOT","","","","",1,"","","","","","","","","","","","","","","","",adplatform_alpha
2026-01-10,day,Demand,"Premium Office",Premium,"Writing Instruments",Notebooks,Compact,"Willow Creek Inc","Yellowstone Co",855032088,172411,315388,"Sponsored Product",SFW,Browse,"22020 : BROWSE_ATF_SLOT","","","","",24,2,3.73,"","","","","","","","","","","","","","",adplatform_alpha
2026-01-10,day,Demand,"Professional Grade",Specialty,"Writing Instruments",General,Classic,"Starlight Co","Starlight Co",805344775,114165,315403,"Sponsored Brand",NMA,Search,"22090 : SPONSORED_BRAND_NMA_SEARCH_ATF_SLOT","","","","","","","",1,6,80.99,452.13,1.00,80.99,6,452,"","","","","","",adplatform_alpha
2026-01-07,day,Demand,"Premium Office",Premium,"Writing Instruments",Notebooks,Compact,"Willow Creek Inc","Yellowstone Co",790829747,206739,"","Sponsored Product","","","","","","",0.000000,"","","","","","","","","","","","","","","","","",adplatform_alpha
2026-01-06,day,Demand,"Premium Office",Premium,"Writing Instruments",Notebooks,Compact,"Willow Creek Inc","Yellowstone Co",745304807,251838,315396,"Sponsored Product",NMA,PDP,"22035 : NMA_PDP_BTF_SLOT","","","","",1,"","","","","","","","","","","","","","","","",adplatform_alpha
2026-01-07,day,Demand,"Premium Office",Compact,"Writing Instruments",Binders,Deluxe,"Apex Industries","Apex Industries",849680601,1549846,315388,"Sponsored Product",SFW,Browse,"22020 : BROWSE_ATF_SLOT","","","","",33,"","","","","","","","","","","","","","","","",""
2026-01-06,day,Demand,"Premium Office",Premium,"Writing Instruments",Notebooks,Compact,"Willow Creek Inc","Yellowstone Co",745304807,251822,315399,"Sponsored Product",NMA,Browse,"22050 : NMA_BROWSE_ATF_SLOT","","","","",63,2,1.30,"","","","","","","","","","","","","","",adplatform_alpha
2026-01-06,day,Demand,"Premium Office",Compact,"Writing Instruments",General,Classic,"Evergreen Brands","Evergreen Brands",838782801,1343302,315404,"Sponsored Brand",NMA,Browse,"22095 : SPONSORED_BRAND_NMA_BROWSE_ATF_SLOT","","","","",67,"","","","","","","","","","","","","","","","",""
2026-01-07,day,Demand,"Premium Office",Premium,"Writing Instruments",Notebooks,Compact,"Willow Creek Inc","Yellowstone Co",790829747,251851,315388,"Sponsored Product",SFW,Browse,"22020 : BROWSE_ATF_SLOT","","","","",7,"","","","","","","","","","","","","","","","",adplatform_alpha
2026-01-07,day,Demand,"Premium Office",Premium,"Writing Instruments","Index Cards",Deluxe,"Evergreen Brands","Evergreen Brands",861738690,1665398,315390,"Sponsored Product",SFW,PDP,"22030 : PDP_BTF_SLOT","","","","",12,1,0.50,"","","","","","","","","","","","","","",""
2026-01-07,day,Demand,"Business Essentials",Premium,"Writing Instruments",Folders,Compact,"Upland Goods","Upland Goods",861349464,1847334,315390,"Sponsored Product",SFW,PDP,"22030 : PDP_BTF_SLOT","","","","",2,"","","","","","","","","","","","","","","","",""
2026-01-07,day,Demand,"Premium Office",Bulk,"Writing Instruments",Envelopes,"Heavy Duty","Starlight Co","Oakwood Industries",751709807,950318,315397,"Sponsored Product",NMA,Search,"22040 : NMA_SEARCH_ATF_SLOT","","","","",1,"","","","","","","","","","","","","","","","",""
2026-01-06,day,Demand,"Business Essentials",Bulk,"Technology Accessories",General,"Heavy Duty","Evergreen Brands","Evergreen Brands",861602291,869454,321453,"Sponsored Brand Video",SFW,Search,"22115 : SPONSORED_BRAND_VIDEO_SEARCH_ATF_SLOT","","","","",1,"","","","","","","","","","","","","","","","",""
2026-01-06,day,Demand,"Business Essentials",Bulk,"Technology Accessories",General,"Heavy Duty","Evergreen Brands","Evergreen Brands",861602291,869462,321453,"Sponsored Brand Video",SFW,Search,"22115 : SPONSORED_BRAND_VIDEO_SEARCH_ATF_SLOT","","","","",6,"","","","","","","","","","","","","","","","",""
2026-01-06,day,Demand,"Business Essentials",Bulk,"Technology Accessories",General,"Heavy Duty","Evergreen Brands","Evergreen Brands",861602291,869454,321452,"Sponsored Brand Video",SFW,Browse,"22110 : SPONSORED_BRAND_VIDEO_BROWSE_ATF_SLOT","","","","",30,"","","","","","","","","","","","","","","","",""
2026-01-07,day,Demand,"Premium Office",Premium,"Writing Instruments",Notebooks,Compact,"Willow Creek Inc","Yellowstone Co",790829747,919598,"","Sponsored Product","","","","","","",0.000000,"","","","","","","","","","","","","","","","","",adplatform_alpha
2026-01-06,day,Demand,"Business Essentials",Recycled,"Writing Instruments",Folders,Modern,"Zenith Products","Zenith Products",862056080,3278150,315397,"Sponsored Product",NMA,Search,"22040 : NMA_SEARCH_ATF_SLOT","","","","",454,8,5.16,"","","","","","","","","","","","","","",""
2026-01-07,day,Demand,"Business Essentials",Recycled,"Writing Instruments",Folders,Compact,"Trident Industries","Trident Industries",861468604,204888,"","Sponsored Brand","","","","","","",0.000000,"","","","","","","","","","","","","","","","","",""
2026-01-06,day,Demand,"Premium Office",Compact,"Writing Instruments",Binders,Deluxe,"Evergreen Brands","Evergreen Brands",732670282,582694,315386,"Sponsored Product",SFW,Search,"22005 : SEARCH_ATF_SLOT","","","","",5,"","","","","","","","","","","","","","","","",""
2026-01-07,day,Demand,"Business Essentials",Premium,"Writing Instruments",Folders,Compact,"Evergreen Brands","Evergreen Brands",862081813,3299334,"","Sponsored Brand","","","","","","",0.000000,"","","","","","","","","","","","","","","","","",""
2026-01-07,day,Demand,"Premium Office",Bulk,"Writing Instruments",Envelopes,"Heavy Duty","Cascade Solutions","Cascade Solutions",861631490,60455,315390,"Sponsored Product",SFW,PDP,"22030 : PDP_BTF_SLOT","","","","",1,"","","","","","","","","","","","","","","","",""
2026-01-06,day,Demand,"Premium Office",Compact,"Writing Instruments",Binders,Premium,"Starlight Co","Evergreen Brands",751953926,99545,315386,"Sponsored Product",SFW,Search,"22005 : SEARCH_ATF_SLOT","","","","","","","",1,4,15.82,53.80,1.00,15.82,4,54,"","","","","","",adplatform_alpha
2026-01-07,day,Demand,"Premium Office",Premium,"Writing Instruments",Notebooks,Compact,"Evergreen Brands","Evergreen Brands",861343909,1290086,315396,"Sponsored Product",NMA,PDP,"22035 : NMA_PDP_BTF_SLOT","","","","",3,"","","","","","","","","","","","","","","","",""
2026-01-06,day,Demand,"Business Essentials",Bulk,"Mailing & Shipping",Boxes,Compact,"Inlet Trading","Inlet Trading",861280610,862470,321455,"Sponsored Brand Video",NMA,Browse,"22125 : SPONSORED_BRAND_NMA_VIDEO_BROWSE_ATF_SLOT","","","","",125,3,5.04,"","","","","","","","","","","","","","",""
2026-01-07,day,Demand,"Premium Office",Compact,"Writing Instruments",General,Classic,"Evergreen Brands","Evergreen Brands",735585369,1375614,315386,"Sponsored Product",SFW,Search,"22005 : SEARCH_ATF_SLOT","","","","",2,"","","","","","","","","","","","","","","","",""
2026-01-07,day,Demand,"Business Essentials",Bulk,"Technology Accessories",Folders,Compact,"Oakwood Industries","Oakwood Industries",750602805,196778,315388,"Sponsored Product",SFW,Browse,"22020 : BROWSE_ATF_SLOT","","","","",4,"","","","","","","","","","","","","","","","",""
2026-01-07,day,Demand,"Premium Office",Premium,"Paper Products",General,Compact,"Evergreen Brands","Evergreen Brands",735585458,349095,315390,"Sponsored Product",SFW,PDP,"22030 : PDP_BTF_SLOT","","","","",11,"","","","","","","","","","","","","","","","",""
2026-01-07,day,Demand,"Premium Office",Premium,"Paper Products",Binders,Deluxe,"Starlight Co","Starlight Co",744435940,157715,315399,"Sponsored Product",NMA,Browse,"22050 : NMA_BROWSE_ATF_SLOT","","","","",7,"","","","","","","","","","","","","","","","",""
2026-01-07,day,Demand,"Premium Office",Compact,"Writing Instruments",General,Classic,"Evergreen Brands","Evergreen Brands",749590327,94129,"","Sponsored Brand","","","","","","",0.000000,"","","","","","","","","","","","","","","","","",""
2026-01-06,day,Demand,"Premium Office",Compact,"Office Decor","Picture Frames",Economy,"Vanguard Corp","Vanguard Corp",862073363,3551406,315399,"Sponsored Product",NMA,Browse,"22050 : NMA_BROWSE_ATF_SLOT","","","","",157,1,0.53,"","","","","","","","","","","","","","",""
2026-01-07,day,Demand,"Business Essentials",Bulk,"Breakroom Supplies",Coffee,Standard,"Evergreen Brands","Evergreen Brands",861650312,812350,315397,"Sponsored Product",NMA,Search,"22040 : NMA_SEARCH_ATF_SLOT","","","","",10,"","","","","","","","","","","","","","","","",""
2026-01-07,day,Demand,"Business Essentials",Bulk,"Technology Accessories",Folders,Compact,"Oakwood Industries","Oakwood Industries",750601683,196783,315397,"Sponsored Product",NMA,Search,"22040 : NMA_SEARCH_ATF_SLOT","","","","",6,"","","","","","","","","","","","","","","","",""
2026-01-07,day,Demand,"Premium Office",Recycled,"Writing Instruments",Notebooks,Mini,"Inlet Trading","Evergreen Brands",861922289,3549190,315396,"Sponsored Product",NMA,PDP,"22035 : NMA_PDP_BTF_SLOT","","","","",2,"","","","","","","","","","","","","","","","",""
2026-01-05,day,Demand,"Premium Office",Compact,"Writing Instruments",Binders,Deluxe,"Evergreen Brands","Starlight Co",854131695,154145,"","Sponsored Product","","","","","","",0.000000,"","","","","","","","","","","","","","","","","",adplatform_alpha
2026-01-05,day,Demand,"Premium Office",Premium,"Writing Instruments",Notebooks,Compact,"Willow Creek Inc","Yellowstone Co",805332282,178143,315390,"Sponsored Product",SFW,PDP,"22030 : PDP_BTF_SLOT","","","","",1,"","","","","","","","","","","","","","","","",adplatform_alpha
2026-01-05,day,Demand,"Business Essentials",Bulk,"Technology Accessories",Folders,Premium,"Yellowstone Co","Evergreen Brands",861463456,176454,315386,"Sponsored Product",SFW,Search,"22005 : SEARCH_ATF_SLOT","","","","",25,"","","","","","","","","","","","","","","","",adplatform_alpha
2026-01-05,day,Demand,"Premium Office",Compact,"Writing Instruments",General,Classic,"Starlight Co","Evergreen Brands",795180666,1597358,315386,"Sponsored Product",SFW,Search,"22005 : SEARCH_ATF_SLOT","","","","",34,"","","","","","","","","","","","","","","","",adplatform_alpha
